MSH3_YEAST,0.51,0.60,0.51,0.26,0.50,0.00,0.54,0.22,1
MSH4_YEAST,0.49,0.46,0.42,0.46,0.50,0.00,0.55,0.22,1
SYKM_YEAST,0.50,0.56,0.49,0.61,0.50,0.00,0.50,0.22,0
SYMM_YEAST,0.51,0.48,0.51,0.43,0.50,0.00,0.49,0.22,0
MSN1_YEAST,0.52,0.38,0.62,0.12,0.50,0.00,0.41,0.28,1
MSN2_YEAST,0.53,0.40,0.57,0.12,0.50,0.00,0.53,0.32,1
MSN4_YEAST,0.51,0.56,0.62,0.24,0.50,0.00,0.52,0.51,1
MSP1_YEAST,0.63,0.60,0.50,0.27,0.50,0.00,0.55,0.22,0
SYR_YEAST, 0.46,0.44,0.53,0.31,0.50,0.00,0.48,0.22,0
MSS1_YEAST,0.58,0.57,0.54,0.69,0.50,0.00,0.54,0.22,0
MS16_YEAST,0.61,0.59,0.47,0.49,0.50,0.00,0.54,0.22,0
MS18_YEAST,0.63,0.47,0.56,0.12,0.50,0.00,0.50,0.22,0
MS51_YEAST,0.55,0.53,0.54,0.40,0.50,0.00,0.48,0.22,0
SYTM_YEAST,0.41,0.47,0.58,0.62,0.50,0.00,0.50,0.22,0
SYWM_YEAST,0.44,0.53,0.53,0.37,0.50,0.00,0.51,0.22,0
MTD1_YEAST,0.57,0.40,0.48,0.24,0.50,0.00,0.55,0.22,2
MTF1_YEAST,0.46,0.46,0.56,0.12,0.50,0.00,0.55,0.22,0
RU1A_YEAST,0.47,0.46,0.55,0.28,0.50,0.00,0.44,0.46,1
YKH4_YEAST,0.39,0.35,0.49,0.17,0.50,0.00,0.49,0.22,1
MYS1_YEAST,0.58,0.38,0.40,0.21,0.50,0.00,0.50,0.22,2
MYS2_YEAST,0.53,0.41,0.50,0.24,1.00,0.00,0.47,0.22,2
MYS4_YEAST,0.43,0.40,0.50,0.18,0.50,0.00,0.50,0.28,2
YN19_YEAST,0.41,0.59,0.46,0.19,0.50,0.00,0.36,0.22,4
YN46_YEAST,0.58,0.56,0.52,0.25,0.50,0.00,0.57,0.35,1
YN70_YEAST,0.51,0.65,0.53,0.19,0.50,0.00,0.49,0.22,4
YN94_YEAST,0.81,0.79,0.32,0.37,0.50,0.00,0.41,0.22,3
YNE2_YEAST,0.44,0.41,0.29,0.21,0.50,0.00,0.49,0.22,6
NAB1_YEAST,0.49,0.60,0.55,0.17,0.50,0.00,0.44,0.22,2
NAB2_YEAST,0.56,0.63,0.52,0.20,0.50,0.00,0.34,0.26,1
NAB3_YEAST,0.42,0.28,0.57,0.18,0.50,0.00,0.42,0.22,1
NAM1_YEAST,0.51,0.46,0.54,0.41,0.50,0.00,0.53,0.22,0
SYLM_YEAST,0.60,0.51,0.52,0.45,0.50,0.00,0.50,0.27,0
NAM7_YEAST,0.37,0.41,0.45,0.14,0.50,0.00,0.47,0.22,2
NAM9_YEAST,0.37,0.51,0.57,0.40,0.50,0.00,0.48,0.27,0
NAP1_YEAST,0.36,0.39,0.55,0.26,0.50,0.00,0.49,0.22,1
NAT1_YEAST,0.50,0.36,0.53,0.41,0.50,0.00,0.55,0.36,2
NAT2_YEAST,0.59,0.58,0.39,0.52,0.50,0.00,0.50,0.31,2
NCPR_YEAST,0.78,0.63,0.53,0.13,0.50,0.00,0.54,0.22,5
NDC1_YEAST,0.47,0.59,0.37,0.31,0.50,0.00,0.51,0.36,1
CB31_YEAST,0.48,0.62,0.52,0.30,0.50,0.00,0.51,0.37,1
NDI1_YEAST,0.53,0.61,0.51,0.49,0.50,0.00,0.54,0.27,0
NFS1_YEAST,0.48,0.54,0.53,0.60,0.50,0.00,0.53,0.31,1
ADA3_YEAST,0.33,0.46,0.53,0.29,0.50,0.00,0.50,0.55,1
NHP2_YEAST,0.36,0.44,0.51,0.17,0.50,0.00,0.60,0.19,1
NHPA_YEAST,0.39,0.34,0.68,0.30,0.50,0.00,0.50,0.29,1
NHPB_YEAST,0.11,0.41,0.67,0.13,0.50,0.00,0.45,0.29,1
NI96_YEAST,0.40,0.53,0.44,0.18,0.50,0.00,0.54,0.31,1
NIN1_YEAST,0.47,0.50,0.55,0.19,0.50,0.00,0.62,0.22,2
NIP1_YEAST,0.35,0.50,0.44,0.27,0.50,0.00,0.51,0.22,2
NMD2_YEAST,0.36,0.30,0.50,0.19,0.50,0.00,0.55,0.30,1
NMT_YEAST, 0.49,0.44,0.51,0.18,0.50,0.00,0.52,0.27,2
FBRL_YEAST,0.35,0.44,0.54,0.26,0.50,0.00,0.52,0.26,1
NOP2_YEAST,0.43,0.28,0.53,0.34,0.50,0.00,0.55,0.57,1
NOP4_YEAST,0.33,0.48,0.55,0.16,0.50,0.00,0.53,0.75,1
NOT3_YEAST,0.45,0.21,0.49,0.24,0.50,0.00,0.46,0.31,1
NOP3_YEAST,0.44,0.34,0.61,0.13,0.50,0.00,0.49,0.26,1
NSP1_YEAST,0.87,0.47,0.60,0.47,0.50,0.00,0.59,0.22,1
NSR1_YEAST,0.30,0.55,0.58,0.16,0.50,0.00,0.61,0.28,1
TREA_YEAST,0.29,0.34,0.55,0.24,0.50,0.00,0.51,0.22,2
11_YEAST,0.75,0.67,0.51,0.29,0.50,0.00,0.52,0.36,0
RNC1_YEAST,0.47,0.47,0.50,0.15,0.50,0.00,0.50,0.48,1
NUF1_YEAST,0.51,0.34,0.49,0.16,0.50,0.00,0.53,0.21,1
NUF2_YEAST,0.64,0.76,0.51,0.18,0.50,0.00,0.46,0.22,1
NUP1_YEAST,0.45,0.41,0.58,0.48,0.50,0.00,0.53,0.64,1
N100_YEAST,0.90,0.54,0.59,0.20,0.50,0.00,0.48,0.22,1
N116_YEAST,0.88,0.59,0.54,0.39,0.50,0.00,0.41,0.30,1
YK62_YEAST,0.70,0.51,0.47,0.24,0.50,0.00,0.53,0.25,1
NUP2_YEAST,0.25,0.36,0.58,0.30,0.50,0.00,0.58,0.31,1
NU49_YEAST,0.69,0.62,0.49,0.00,1.00,0.00,0.47,0.22,1
OCH1_YEAST,0.83,0.57,0.42,0.57,0.50,0.00,0.50,0.32,5
ACO1_YEAST,0.43,0.38,0.38,0.12,0.50,0.00,0.50,0.22,5
ATP9_YEAST,0.78,0.65,0.40,0.16,0.50,0.00,0.63,0.22,0
ATP6_YEAST,0.52,0.64,0.34,0.16,0.50,0.00,0.57,0.22,0
OM45_YEAST,0.75,0.66,0.64,0.39,0.50,0.00,0.46,0.32,0
PORI_YEAST,0.41,0.49,0.58,0.22,0.50,0.00,0.52,0.22,0
OPI1_YEAST,0.58,0.51,0.56,0.16,0.50,0.00,0.34,0.22,1
PEM2_YEAST,0.48,0.49,0.45,0.23,0.50,0.00,0.51,0.22,6
ORC2_YEAST,0.39,0.42,0.49,0.10,0.50,0.00,0.49,0.65,1
YHR8_YEAST,0.31,0.42,0.48,0.17,0.50,0.00,0.49,0.53,1
YM38_YEAST,0.39,0.28,0.54,0.14,0.50,0.00,0.59,0.22,0
YINO_YEAST,0.76,0.67,0.37,0.22,0.50,0.00,0.54,0.22,5
YDA2_YEAST,0.49,0.27,0.57,0.18,0.50,0.83,0.54,0.22,8
PABP_YEAST,0.28,0.48,0.56,0.16,0.50,0.00,0.48,0.26,2
PAN1_YEAST,0.69,0.39,0.52,0.12,0.50,0.00,0.38,0.35,2
PAP_YEAST, 0.64,0.52,0.50,0.26,0.50,0.00,0.51,0.31,1
PAS1_YEAST,0.56,0.48,0.50,0.30,0.50,0.00,0.51,0.22,2
PTSR_YEAST,0.50,0.50,0.54,0.16,0.50,0.00,0.49,0.22,8
UBCX_YEAST,0.47,0.43,0.59,0.27,0.50,0.00,0.55,0.22,8
PAS3_YEAST,0.68,0.59,0.44,0.49,0.50,0.00,0.40,0.26,8
PAS7_YEAST,0.50,0.51,0.57,0.27,0.50,0.00,0.48,0.22,8
IPB2_YEAST,0.45,0.46,0.61,0.20,0.50,0.00,0.62,0.22,2
ATC2_YEAST,0.53,0.51,0.36,0.13,0.50,0.00,0.52,0.22,6
ODPA_YEAST,0.60,0.54,0.54,0.53,0.50,0.00,0.52,0.27,0
ODPB_YEAST,0.49,0.52,0.53,0.70,0.50,0.00,0.51,0.22,0
DCP1_YEAST,0.49,0.45,0.53,0.16,0.50,0.00,0.49,0.31,2
PDC2_YEAST,0.51,0.46,0.57,0.25,0.50,0.00,0.53,0.22,2
DCP2_YEAST,0.49,0.45,0.46,0.18,0.50,0.00,0.49,0.31,2
DCP3_YEAST,0.52,0.46,0.51,0.18,0.50,0.00,0.50,0.22,2
CNA1_YEAST,0.55,0.59,0.52,0.10,0.50,0.00,0.53,0.22,2
CNA2_YEAST,0.39,0.58,0.50,0.10,0.50,0.00,0.51,0.25,2
PDI_YEAST, 0.70,0.84,0.49,0.28,1.00,0.00,0.58,0.22,9
PDR1_YEAST,0.33,0.38,0.45,0.19,0.50,0.00,0.54,0.37,1
PDR3_YEAST,0.61,0.46,0.44,0.47,0.50,0.00,0.50,0.37,1
PDR5_YEAST,0.41,0.48,0.38,0.13,0.50,0.00,0.51,0.35,6
PDS1_YEAST,0.37,0.42,0.60,0.13,0.50,0.00,0.51,0.22,1
ODPX_YEAST,0.45,0.58,0.59,0.44,0.50,0.00,0.56,0.22,0
PEP1_YEAST,0.74,0.89,0.32,0.24,0.50,0.00,0.54,0.32,3
PE12_YEAST,0.28,0.46,0.26,0.18,0.50,0.00,0.39,0.22,7
PEP3_YEAST,0.51,0.46,0.49,0.21,0.50,0.00,0.55,0.22,7
CARP_YEAST,0.80,0.82,0.57,0.26,0.50,0.00,0.57,0.27,7
END1_YEAST,0.46,0.49,0.45,0.28,0.50,0.00,0.55,0.22,7
PEP8_YEAST,0.40,0.36,0.55,0.15,0.50,0.00,0.53,0.22,7
PES4_YEAST,0.67,0.46,0.58,0.30,0.50,0.00,0.57,0.27,1
PT11_YEAST,0.50,0.32,0.49,0.49,0.50,0.00,0.48,0.32,0
PT12_YEAST,0.45,0.53,0.47,0.43,0.50,0.00,0.50,0.27,0
PT17_YEAST,0.75,0.60,0.43,0.35,0.50,0.00,0.45,0.27,0
PT22_YEAST,0.56,0.68,0.52,0.39,0.50,0.00,0.36,0.22,0
RTPT_YEAST,0.48,0.45,0.59,0.35,0.50,0.00,0.55,0.30,0
PT27_YEAST,0.26,0.28,0.60,0.20,0.50,0.00,0.54,0.31,0
PT91_YEAST,0.59,0.45,0.58,0.21,0.50,0.00,0.49,0.22,0
PT09_YEAST,0.48,0.52,0.49,0.35,0.50,0.50,0.51,0.22,0
PT94_YEAST,0.59,0.58,0.47,0.61,0.50,0.00,0.44,0.30,0
PT54_YEAST,0.50,0.57,0.62,0.25,0.50,0.00,0.51,0.22,0
K6P1_YEAST,0.57,0.49,0.50,0.20,0.50,0.00,0.51,0.28,2
K6P2_YEAST,0.62,0.43,0.49,0.29,0.50,0.00,0.50,0.27,2
6P2K_YEAST,0.45,0.41,0.49,0.14,1.00,0.00,0.53,0.30,2
PROF_YEAST,0.47,0.49,0.60,0.15,0.50,0.00,0.38,0.22,2
PGD1_YEAST,0.41,0.48,0.54,0.24,0.50,0.00,0.37,0.51,1
G6PI_YEAST,0.46,0.46,0.53,0.23,0.50,0.00,0.51,0.22,2
PGK_YEAST, 0.48,0.42,0.48,0.19,0.50,0.00,0.58,0.22,2
PGM1_YEAST,0.43,0.45,0.53,0.19,0.50,0.00,0.56,0.22,2
PGM2_YEAST,0.28,0.36,0.55,0.15,0.50,0.00,0.57,0.22,2
PHD1_YEAST,0.48,0.46,0.58,0.26,0.50,0.00,0.44,0.22,1
PPAB_YEAST,0.74,0.72,0.50,0.28,0.50,0.00,0.50,0.27,4
PPAC_YEAST,0.74,0.72,0.50,0.28,0.50,0.00,0.49,0.27,4
PNPP_YEAST,0.38,0.62,0.52,0.14,0.50,0.00,0.53,0.22,2
PPA3_YEAST,0.77,0.72,0.48,0.26,0.50,0.00,0.51,0.22,4
PHO4_YEAST,0.44,0.42,0.57,0.22,0.50,0.00,0.50,0.25,1
PPA5_YEAST,0.74,0.74,0.51,0.27,0.50,0.00,0.50,0.22,4
PPB_YEAST, 0.39,0.81,0.35,0.28,0.50,0.00,0.51,0.45,6
PH80_YEAST,0.53,0.54,0.43,0.18,0.50,0.00,0.53,0.31,1
PH84_YEAST,0.38,0.45,0.37,0.19,0.50,0.00,0.52,0.30,6
PH85_YEAST,0.40,0.37,0.54,0.13,0.50,0.00,0.48,0.22,1
YCS7_YEAST,0.31,0.30,0.34,0.19,0.50,0.00,0.55,0.30,6
PHR_YEAST, 0.50,0.42,0.57,0.49,0.50,0.00,0.48,0.27,1
PIF1_YEAST,0.59,0.61,0.51,0.62,0.50,0.00,0.51,0.38,0
PIK1_YEAST,0.45,0.40,0.43,0.22,0.50,0.00,0.51,0.48,1
LONM_YEAST,0.47,0.54,0.53,0.77,0.50,0.00,0.52,0.36,0
PIR1_YEAST,0.77,0.78,0.51,0.28,0.50,0.00,0.33,0.22,4
H150_YEAST,0.74,0.71,0.52,0.30,0.50,0.00,0.27,0.22,4
PIR3_YEAST,0.77,0.73,0.51,0.27,0.50,0.00,0.34,0.22,4
PIS_YEAST, 0.47,0.61,0.50,0.23,0.50,0.00,0.49,0.22,6
PLB1_YEAST,0.78,0.69,0.44,0.26,0.50,0.00,0.54,0.22,3
ATH1_YEAST,0.49,0.60,0.30,0.34,0.50,0.00,0.50,0.43,6
ATH2_YEAST,0.27,0.56,0.30,0.14,0.50,0.00,0.52,0.39,6
ATC3_YEAST,0.40,0.39,0.33,0.17,0.50,0.00,0.51,0.31,7
MANA_YEAST,0.55,0.51,0.54,0.20,0.50,0.00,0.56,0.22,2
PMP1_YEAST,0.95,0.71,0.27,0.39,0.50,0.00,0.31,0.22,5
PMP2_YEAST,0.97,0.71,0.29,0.42,0.50,0.00,0.35,0.22,5
ATC1_YEAST,0.44,0.43,0.34,0.21,0.50,0.00,0.55,0.40,6
ATN1_YEAST,0.39,0.49,0.30,0.19,0.50,0.00,0.52,0.31,6
PMS1_YEAST,0.38,0.48,0.51,0.13,0.50,0.00,0.50,0.32,1
PMT1_YEAST,0.37,0.51,0.39,0.18,0.50,0.00,0.51,0.27,6
PMT2_YEAST,0.27,0.49,0.36,0.26,0.50,0.00,0.49,0.26,6
POB1_YEAST,0.49,0.48,0.52,0.20,0.50,0.00,0.55,0.22,1
DPOA_YEAST,0.36,0.39,0.54,0.16,0.50,0.00,0.50,0.28,1
DPO2_YEAST,0.54,0.53,0.48,0.14,0.50,0.00,0.49,0.33,1
DPOE_YEAST,0.37,0.48,0.50,0.26,0.50,0.00,0.52,0.39,1
DPOD_YEAST,0.25,0.39,0.50,0.23,0.50,0.00,0.50,0.28,1
PCNA_YEAST,0.49,0.71,0.54,0.13,0.50,0.00,0.58,0.22,1
DPO4_YEAST,0.56,0.50,0.56,0.26,0.50,0.00,0.53,0.27,1
P152_YEAST,0.41,0.53,0.41,0.15,0.50,0.00,0.54,0.25,1
POP2_YEAST,0.50,0.45,0.53,0.21,0.50,0.00,0.28,0.22,1
CAO_YEAST, 0.46,0.37,0.48,0.36,0.50,0.00,0.48,0.22,8
PPA1_YEAST,0.66,0.55,0.34,0.20,0.50,0.00,0.62,0.22,6
IPY2_YEAST,0.42,0.65,0.58,0.34,0.50,0.00,0.50,0.22,0
PPCK_YEAST,0.45,0.47,0.53,0.15,0.50,0.00,0.52,0.27,2
PPR1_YEAST,0.42,0.28,0.51,0.23,0.50,0.00,0.53,0.27,1
PPX1_YEAST,0.51,0.48,0.46,0.29,0.50,0.00,0.54,0.22,2
PRTB_YEAST,0.75,0.69,0.48,0.13,0.50,0.00,0.57,0.40,7
CBPY_YEAST,0.69,0.70,0.50,0.30,0.50,0.00,0.54,0.22,7
PRTD_YEAST,0.63,0.55,0.53,0.51,0.50,0.00,0.55,0.22,7
PRCG_YEAST,0.55,0.63,0.54,0.16,0.50,0.00,0.45,0.27,2
PRCE_YEAST,0.46,0.62,0.54,0.25,0.50,0.00,0.46,0.22,2
PRCD_YEAST,0.53,0.59,0.48,0.14,0.50,0.00,0.51,0.22,2
PRCH_YEAST,0.42,0.53,0.57,0.17,0.50,0.00,0.49,0.22,2
PRC2_YEAST,0.52,0.46,0.56,0.20,0.50,0.00,0.50,0.22,2
PRC6_YEAST,0.53,0.43,0.57,0.24,0.50,0.00,0.39,0.28,2
PRI1_YEAST,0.33,0.35,0.56,0.19,0.50,0.00,0.50,0.22,1
PRI2_YEAST,0.45,0.48,0.56,0.56,0.50,0.00,0.47,0.22,1
PROB_YEAST,0.56,0.48,0.50,0.17,0.50,0.00,0.51,0.26,2
PROC_YEAST,0.77,0.57,0.45,0.17,0.50,0.00,0.53,0.22,2
PR16_YEAST,0.56,0.59,0.54,0.18,0.50,0.00,0.48,0.46,1
PR18_YEAST,0.33,0.39,0.52,0.09,0.50,0.00,0.47,0.28,1
PR19_YEAST,0.48,0.41,0.54,0.39,0.50,0.00,0.51,0.22,1
PR02_YEAST,0.30,0.30,0.46,0.32,0.50,0.00,0.45,0.22,1
PR21_YEAST,0.38,0.26,0.60,0.10,0.50,0.00,0.48,0.44,1
PR22_YEAST,0.68,0.39,0.50,0.15,0.50,0.00,0.48,0.37,1
PR28_YEAST,0.62,0.41,0.52,0.17,0.50,0.00,0.48,0.22,1
PR38_YEAST,0.52,0.37,0.48,0.13,0.50,0.00,0.55,0.22,1
PR39_YEAST,0.32,0.48,0.49,0.17,0.50,0.00,0.47,0.22,1
PR04_YEAST,0.34,0.35,0.58,0.20,0.50,0.00,0.46,0.32,1
PR05_YEAST,0.33,0.21,0.53,0.15,1.00,0.00,0.52,0.50,1
PR06_YEAST,0.49,0.45,0.57,0.24,0.50,0.00,0.47,0.38,1
PR08_YEAST,0.40,0.28,0.48,0.06,0.50,0.00,0.49,0.42,1
PR09_YEAST,0.51,0.39,0.56,0.25,0.50,0.00,0.51,0.33,1
PRC8_YEAST,0.45,0.45,0.52,0.17,0.50,0.00,0.54,0.22,2
PRC5_YEAST,0.28,0.51,0.55,0.19,0.50,0.00,0.57,0.22,2
PRC3_YEAST,0.51,0.51,0.56,0.28,0.50,0.00,0.54,0.27,2
PRC9_YEAST,0.48,0.56,0.49,0.32,0.50,0.00,0.50,0.22,2
PRT1_YEAST,0.59,0.46,0.48,0.46,0.50,0.00,0.49,0.22,2
DPSD_YEAST,0.51,0.46,0.40,0.65,0.50,0.00,0.49,0.22,0
SNM1_YEAST,0.37,0.44,0.51,0.56,0.50,0.00,0.50,0.38,1
PTM1_YEAST,0.81,0.55,0.35,0.34,0.50,0.00,0.51,0.22,5
PTP1_YEAST,0.53,0.45,0.53,0.18,0.50,0.00,0.42,0.22,2
PTP2_YEAST,0.45,0.27,0.50,0.33,0.50,0.00,0.53,0.26,2
PTR2_YEAST,0.36,0.33,0.38,0.15,0.50,0.00,0.55,0.36,6
PUB1_YEAST,0.48,0.50,0.56,0.11,0.50,0.00,0.33,0.22,2
PRCF_YEAST,0.35,0.47,0.53,0.19,0.50,0.00,0.48,0.22,2
PRCZ_YEAST,0.48,0.48,0.56,0.18,0.50,0.00,0.58,0.22,2
PUT1_YEAST,0.60,0.59,0.47,0.47,0.50,0.00,0.53,0.22,0
PUT2_YEAST,0.45,0.53,0.51,0.42,0.50,0.00,0.52,0.22,0
PUT3_YEAST,0.29,0.40,0.41,0.48,0.50,0.00,0.53,0.30,1
PUT4_YEAST,0.58,0.53,0.33,0.26,0.50,0.00,0.51,0.22,6
PYC1_YEAST,0.46,0.43,0.50,0.24,0.50,0.00,0.48,0.31,2
PYC2_YEAST,0.43,0.46,0.50,0.21,0.50,0.00,0.49,0.34,2
KPYK_YEAST,0.61,0.55,0.51,0.26,0.50,0.00,0.52,0.22,2
UCRX_YEAST,0.50,0.62,0.52,0.30,0.50,0.00,0.56,0.22,0
UCR2_YEAST,0.49,0.45,0.54,0.40,0.50,0.00,0.55,0.22,0
UCR6_YEAST,0.64,0.53,0.59,0.14,0.50,0.00,0.53,0.22,0
UCRQ_YEAST,0.57,0.60,0.54,0.17,0.50,0.00,0.52,0.22,0
UCR8_YEAST,0.38,0.31,0.59,0.19,0.50,0.00,0.46,0.22,0
UCR9_YEAST,0.68,0.53,0.44,0.31,0.50,0.00,0.51,0.22,0
RAD1_YEAST,0.24,0.41,0.47,0.16,0.50,0.00,0.51,0.38,1
RA10_YEAST,0.61,0.39,0.53,0.14,0.50,0.00,0.43,0.26,1
RA14_YEAST,0.39,0.16,0.59,0.08,0.50,0.00,0.51,0.27,1
RA16_YEAST,0.33,0.28,0.50,0.40,0.50,0.00,0.46,0.61,1
RA18_YEAST,0.51,0.55,0.56,0.18,0.50,0.00,0.50,0.38,1
RAD2_YEAST,0.39,0.44,0.54,0.24,0.50,0.00,0.51,0.49,1
RA23_YEAST,0.43,0.48,0.53,0.18,0.50,0.00,0.46,0.22,1
RA26_YEAST,0.47,0.43,0.48,0.16,0.50,0.00,0.46,0.27,1
RAD3_YEAST,0.52,0.50,0.51,0.20,0.50,0.00,0.51,0.22,1
RAD4_YEAST,0.33,0.28,0.52,0.15,0.50,0.00,0.51,0.86,1
RAD5_YEAST,0.36,0.48,0.50,0.13,0.50,0.00,0.49,0.60,1
RA50_YEAST,0.45,0.54,0.49,0.29,0.50,0.00,0.49,0.25,1
RA51_YEAST,0.55,0.59,0.53,0.15,0.50,0.00,0.49,0.22,1
RA52_YEAST,0.31,0.39,0.55,0.28,0.50,0.00,0.46,0.31,1
RA54_YEAST,0.43,0.41,0.51,0.34,0.50,0.00,0.49,0.28,1
RA55_YEAST,0.64,0.50,0.53,0.10,0.50,0.00,0.51,0.22,1
RA57_YEAST,0.41,0.52,0.56,0.26,0.50,0.00,0.48,0.32,1
UBC2_YEAST,0.48,0.47,0.59,0.41,0.50,0.00,0.56,0.27,1
RAD7_YEAST,0.49,0.49,0.51,0.29,0.50,0.00,0.52,0.71,1
RAD9_YEAST,0.41,0.52,0.51,0.22,0.50,0.00,0.52,0.44,1
SRS2_YEAST,0.51,0.61,0.50,0.23,0.50,0.00,0.52,0.61,1
RAM1_YEAST,0.59,0.47,0.51,0.53,0.50,0.00,0.53,0.26,2
RAM2_YEAST,0.40,0.60,0.50,0.16,0.50,0.00,0.51,0.22,2
RAP1_YEAST,0.54,0.53,0.53,0.17,0.50,0.00,0.51,0.39,1
RAS1_YEAST,0.61,0.46,0.54,0.11,0.50,0.00,0.47,0.22,2
RAS2_YEAST,0.66,0.55,0.54,0.18,0.50,0.00,0.43,0.22,2
RAT1_YEAST,0.53,0.46,0.54,0.37,0.50,0.00,0.51,0.30,1
RCA1_YEAST,0.41,0.41,0.43,0.61,0.50,0.00,0.53,0.22,0
REB1_YEAST,0.58,0.31,0.60,0.12,0.50,0.00,0.47,0.33,1
R102_YEAST,0.49,0.67,0.50,0.28,0.50,0.00,0.43,0.22,1
R104_YEAST,0.44,0.33,0.55,0.16,0.50,0.00,0.49,0.22,1
R114_YEAST,0.44,0.45,0.53,0.19,0.50,0.00,0.41,0.28,1
RED1_YEAST,0.57,0.55,0.52,0.16,0.50,0.00,0.49,0.39,1
RER1_YEAST,0.45,0.66,0.39,0.11,0.50,0.00,0.54,0.22,6
D8_YEAST,0.32,0.49,0.53,0.28,0.50,0.00,0.50,0.50,1
RFA1_YEAST,0.35,0.42,0.56,0.28,0.50,0.00,0.47,0.22,1
RFA2_YEAST,0.46,0.41,0.58,0.10,0.50,0.00,0.48,0.22,1
RFA3_YEAST,0.57,0.51,0.58,0.22,0.50,0.00,0.51,0.22,1
RFC2_YEAST,0.47,0.47,0.54,0.19,0.50,0.00,0.51,0.33,1
RFC3_YEAST,0.34,0.58,0.50,0.26,0.50,0.00,0.51,0.22,1
RFC4_YEAST,0.55,0.45,0.58,0.25,0.50,0.00,0.49,0.22,1
RFT1_YEAST,0.40,0.66,0.34,0.21,0.50,0.00,0.52,0.26,1
RGM1_YEAST,0.42,0.21,0.59,0.30,0.50,0.00,0.47,0.27,1
RHO1_YEAST,0.60,0.48,0.46,0.32,0.50,0.00,0.40,0.33,2
RHO2_YEAST,0.64,0.44,0.51,0.35,0.50,0.00,0.53,0.22,2
RIF1_YEAST,0.35,0.40,0.44,0.25,0.50,0.00,0.53,0.57,1
RIM1_YEAST,0.55,0.38,0.64,0.42,0.50,0.00,0.47,0.22,0
RIM2_YEAST,0.45,0.43,0.50,0.25,0.50,0.00,0.47,0.22,0
UCRI_YEAST,0.47,0.53,0.48,0.51,0.50,0.00,0.54,0.22,0
R3_YEAST,0.45,0.49,0.57,0.25,0.50,0.00,0.48,0.22,1
RNA1_YEAST,0.45,0.52,0.50,0.12,0.50,0.00,0.60,0.22,2
RN12_YEAST,0.56,0.51,0.32,0.49,0.50,0.00,0.48,0.22,1
RN14_YEAST,0.37,0.58,0.50,0.22,0.50,0.00,0.47,0.22,1
RN15_YEAST,0.47,0.45,0.51,0.33,0.50,0.00,0.46,0.26,1
ROX1_YEAST,0.50,0.36,0.64,0.37,0.50,0.00,0.37,0.33,1
ROX3_YEAST,0.43,0.44,0.64,0.19,0.50,0.00,0.38,0.33,1
RS3A_YEAST,0.38,0.40,0.59,0.25,0.50,0.00,0.44,0.22,2
RS3B_YEAST,0.39,0.39,0.59,0.25,0.50,0.00,0.45,0.22,2
R13A_YEAST,0.54,0.55,0.56,0.14,0.50,0.00,0.50,0.25,2
RL18_YEAST,0.45,0.50,0.57,0.29,0.50,0.00,0.44,0.11,2
RL18_YEAST,0.45,0.50,0.57,0.29,0.50,0.00,0.44,0.11,2
RS24_YEAST,0.61,0.38,0.57,0.36,0.50,0.00,0.44,0.21,2
RS24_YEAST,0.61,0.38,0.57,0.36,0.50,0.00,0.44,0.21,2
R17A_YEAST,0.43,0.33,0.54,0.37,0.50,0.00,0.38,0.16,2
R17B_YEAST,0.43,0.33,0.54,0.37,0.50,0.00,0.38,0.16,2
R61A_YEAST,0.51,0.39,0.58,0.19,0.50,0.00,0.47,0.22,2
RPA9_YEAST,0.72,0.51,0.52,0.08,0.50,0.00,0.54,0.22,1
RPA2_YEAST,0.35,0.41,0.53,0.27,0.50,0.00,0.47,0.29,1
RPA1_YEAST,0.56,0.49,0.54,0.15,0.50,0.00,0.50,0.35,1
RPA3_YEAST,0.57,0.37,0.43,0.27,0.50,0.00,0.53,0.28,1
RPBX_YEAST,0.57,0.49,0.61,0.26,0.50,0.00,0.52,0.22,1
RPBY_YEAST,0.48,0.45,0.63,0.19,0.50,0.00,0.58,0.22,1
RPB2_YEAST,0.34,0.48,0.47,0.19,0.50,0.00,0.50,0.30,1
RPB3_YEAST,0.54,0.57,0.55,0.18,0.50,0.00,0.50,0.22,1
RPB4_YEAST,0.38,0.44,0.55,0.44,0.50,0.00,0.47,0.51,1
RPB5_YEAST,0.40,0.30,0.57,0.13,0.50,0.00,0.46,0.22,1
RPB6_YEAST,0.27,0.31,0.55,0.13,0.50,0.00,0.50,0.22,1
RPB7_YEAST,0.52,0.46,0.56,0.25,0.50,0.00,0.52,0.22,1
RPB8_YEAST,0.44,0.50,0.55,0.24,0.50,0.00,0.48,0.22,1
RPB9_YEAST,0.34,0.47,0.48,0.32,0.50,0.00,0.42,0.22,1
RPCX_YEAST,0.50,0.56,0.63,0.25,0.50,0.00,0.42,0.22,1
RPC2_YEAST,0.46,0.53,0.47,0.37,0.50,0.00,0.51,0.36,1
RPC9_YEAST,0.31,0.60,0.65,0.18,0.50,0.00,0.46,0.22,1
RPC8_YEAST,0.57,0.42,0.63,0.22,0.50,0.00,0.68,0.32,1
RPC6_YEAST,0.37,0.45,0.53,0.14,0.50,0.00,0.49,0.22,1
RPC5_YEAST,0.38,0.38,0.54,0.24,0.50,0.00,0.54,0.22,1
RPC4_YEAST,0.36,0.49,0.55,0.21,0.50,0.00,0.55,0.33,1
